CrackSize,FEM_Approx,Amplitude (dB),Duration (ms),Rise Time (ms),Counts,Energy (a.u.),Peak Frequency (kHz),RMS Voltage (V),Signal Attenuation (dB/m),PressureDrop,FlowRate,SpectralEntropy,GrowthRate,Cracked
0.0004725917456969138,0.619207934298799,45850.0,1.0,0.1,5.0,105111125.0,50.0,4585.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.00046859895788596453,0.6189842576561712,37950.0,1.0,0.1,5.0,72010125.0,50.0,3795.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.00041794147041460556,0.6161464167144403,47900.0,1.0,0.1,5.0,114720500.0,50.0,4790.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.0004904351845692895,0.6202075267361841,41400.0,1.0,0.1,5.0,85698000.0,50.0,4140.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.005972559884899117,0.8680651836756423,173300.0,5.0,0.5,50.0,75082225000.0,55.97255988489912,17330.0,0.5798017230375452,10000.000000000002,0.00016560261878880204,1.9426597091925888,3.845368729552684e-06,1.0
0.000512761921809614,0.6214582742998422,44250.0,1.0,0.1,5.0,97903125.0,50.0,4425.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.00044036606522508486,0.6174026462755864,46800.0,1.0,0.1,5.0,109512000.0,50.0,4680.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.0061257316534840695,0.8582280098041484,196300.0,5.0,0.5,50.0,96334225000.0,56.12573165348407,19630.0,0.1,10000.000000000002,0.00016984964962499582,1.3951770718736163,4.093603598469969e-06,1.0
0.0004297541467676114,0.6168081648243309,41200.0,1.0,0.1,5.0,84872000.0,50.0,4120.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.005574409464693253,0.8577261497034703,187400.0,5.0,0.5,50.0,87796900000.0,55.574409464693254,18740.0,0.1,10000.000000000002,0.00015456300536865688,1.911480638254723,3.248957524602976e-06,1.0
0.0063390187303355395,0.833362709082944,185500.0,5.0,0.5,50.0,86025625000.0,56.33901873033554,18550.0,0.5611463387231933,10000.000000000002,0.000175763512216766,0.980723105698373,4.049321132643807e-06,1.0
0.0007513643468208903,0.6348248221547099,41200.0,1.0,0.1,5.0,84872000.0,50.0,4120.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.005693494775027224,0.8608185163233346,163800.0,5.0,0.5,50.0,67076100000.0,55.693494775027226,16380.0,0.1,10000.000000000002,0.00015786491269660923,1.0596792182182553,3.824797035153517e-06,1.0
0.005796255648120867,0.8634869755387635,191900.0,5.0,0.5,50.0,92064025000.0,55.79625564812087,19190.0,0.1,10000.000000000002,0.00016071418838765048,1.935845561279081,4.052213568349686e-06,1.0
0.0053350455707745015,0.8515104299519811,187500.0,5.0,0.5,50.0,87890625000.0,55.335045570774504,18750.0,0.5540288718528531,10000.000000000002,0.0001479261045354558,1.004251501205382,3.1343122106047144e-06,1.0
0.0004522193525799787,0.6180666694206117,46100.0,1.0,0.1,5.0,106260500.0,50.0,4610.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.0003596500983001512,0.6128809242750533,37800.0,1.0,0.1,5.0,71442000.0,50.0,3780.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.0006104043936048547,0.6269282219412252,46800.0,1.0,0.1,5.0,109512000.0,50.0,4680.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.006237857190222302,0.8451562605417018,116200.0,5.0,0.5,50.0,33756100000.0,56.2378571902223,11620.0,0.1,10000.000000000002,0.000172958581619784,1.21416501023619,4.08043961596348e-06,1.0
0.005453443491187023,0.8545849466654047,96600.0,5.0,0.5,50.0,23328900000.0,55.45344349118702,9660.0,0.1,10000.000000000002,0.0001512089524360747,0.9204174355382362,3.478083548862608e-06,1.0
0.00031403784461988215,0.6103257181762178,44150.0,1.0,0.1,5.0,97461125.0,50.0,4415.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.006932450230674184,0.7641796487157579,137500.0,5.0,0.5,50.0,47265625000.0,56.932450230674185,13750.0,0.1,10000.000000000002,0.00019221773158362753,1.2892416449817867,5.855722683626406e-06,1.0
0.006334969409202896,0.8338347845090142,143900.0,5.0,0.5,50.0,51768025000.0,56.3349694092029,14390.0,0.1,10000.000000000002,0.000175651235706056,1.3142456133925777,4.046458738737706e-06,1.0
0.005650997395745703,0.8597149589092983,183900.0,5.0,0.5,50.0,84548025000.0,55.650997395745705,18390.0,0.1,10000.000000000002,0.00015668657753776472,1.9697885099734327,3.291231397309184e-06,1.0
0.000408992824363104,0.6156451120622433,49700.0,1.0,0.1,5.0,123504500.0,50.0,4970.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.0004578932711648992,0.6183845232910672,39400.0,1.0,0.1,5.0,77618000.0,50.0,3940.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.0006222930024618033,0.627594223802718,41850.0,1.0,0.1,5.0,87571125.0,50.0,4185.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.005193103131373447,0.84782451722005,153100.0,5.0,0.5,50.0,58599025000.0,55.19310313137345,15310.0,0.1,10000.000000000002,0.0001439904320373838,1.6446278556329703,3.6365322911222075e-06,1.0
0.006163258989120463,0.853853021409918,180900.0,5.0,0.5,50.0,81812025000.0,56.163258989120465,18090.0,0.5202605084688199,10000.000000000002,0.00017089017917636392,1.367924590668012,4.232403474603401e-06,1.0
0.005319291297978486,0.851101328382879,180300.0,5.0,0.5,50.0,81270225000.0,55.31929129797849,18030.0,0.1,10000.000000000002,0.000147489281986597,1.9083419680569786,3.1749782853900815e-06,1.0
0.006097348177937868,0.861536994414879,179100.0,5.0,0.5,50.0,80192025000.0,56.09734817793787,17910.0,0.1,10000.000000000002,0.00016906265410358408,1.460447919040756,4.007015061863531e-06,1.0
0.00034072335060225027,0.611820644695627,38250.0,1.0,0.1,5.0,73153125.0,50.0,3825.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.006045976881636238,0.867525930780994,157300.0,5.0,0.5,50.0,61858225000.0,56.045976881636236,15730.0,0.7240911554987255,10000.000000000002,0.0001676382696918623,1.9057449579490766,3.898663573148262e-06,1.0
0.005961023029688893,0.8677655985643449,115300.0,5.0,0.5,50.0,33235225000.0,55.961023029688896,11530.0,0.1,10000.000000000002,0.00016528273360184382,0.9650449806480268,3.846644183276224e-06,1.0
0.0005585359240066739,0.6240225415777082,48150.0,1.0,0.1,5.0,115921125.0,50.0,4815.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.0004719782587685757,0.6191735666582119,40700.0,1.0,0.1,5.0,82824500.0,50.0,4070.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.006639831333272789,0.7982935621698762,189700.0,5.0,0.5,50.0,89965225000.0,56.63983133327279,18970.0,0.595147597936038,10000.000000000002,0.0001841042163321046,1.7576612711188573,5.0473379839700155e-06,1.0
0.0005352051510951828,0.6227155477674075,39450.0,1.0,0.1,5.0,77815125.0,50.0,3945.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.0006205465221990526,0.6274963856855718,49100.0,1.0,0.1,5.0,120540500.0,50.0,4910.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.0004223157779699107,0.6163914661571149,39850.0,1.0,0.1,5.0,79401125.0,50.0,3985.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.0058992303632332595,0.8661609877306163,191200.0,5.0,0.5,50.0,91393600000.0,55.89923036323326,19120.0,0.35343658937948946,10000.000000000002,0.0001635693933282923,2.1331693456074663,3.88950654263507e-06,1.0
0.0005591490242409036,0.6240568875556263,40000.0,1.0,0.1,5.0,80000000.0,50.0,4000.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.005071538252107808,0.8446677620020082,118000.0,5.0,0.5,50.0,34810000000.0,55.07153825210781,11800.0,0.10407348229649735,10000.000000000002,0.0001406197730993237,0.9298562346423295,2.973892541498907e-06,1.0
0.005092892053060475,0.8452222702036333,97600.0,5.0,0.5,50.0,23814400000.0,55.092892053060474,9760.0,0.15360812995248968,10000.000000000002,0.00014121185512562493,0.933151286550904,2.6292150482930612e-06,1.0
0.0004739613400887478,0.6192846592062651,39150.0,1.0,0.1,5.0,76636125.0,50.0,3915.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.005030905362419231,0.8436126210161957,168000.0,5.0,0.5,50.0,70560000000.0,55.03090536241923,16800.0,0.1,10000.000000000002,0.00013949313509634646,1.8792882895921972,3.560520622606332e-06,1.0
0.0057388050180934595,0.8619951172223289,199100.0,5.0,0.5,50.0,99102025000.0,55.73880501809346,19910.0,0.1,10000.000000000002,0.0001591212408129162,1.9210598044431306,4.164268158874523e-06,1.0
0.0006423531528655152,0.6287179967917579,43450.0,1.0,0.1,5.0,94395125.0,50.0,4345.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.006034297726102807,0.8688875027936795,145100.0,5.0,0.5,50.0,52635025000.0,56.03429772610281,14510.0,0.2392947951182108,10000.000000000002,0.00016731443890927473,1.60449966093387,3.882524058050618e-06,1.0
0.005175519543348865,0.8473679126185911,119000.0,5.0,0.5,50.0,35402500000.0,55.17551954334886,11900.0,0.4132281747589619,10000.000000000002,0.00014350288762080346,1.1424950724495881,3.3092241993508756e-06,1.0
0.0007224572582752331,0.6332054422076197,47450.0,1.0,0.1,5.0,112575125.0,50.0,4745.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.005689669977992071,0.8607191953017401,140200.0,5.0,0.5,50.0,49140100000.0,55.68966997799207,14020.0,0.1,10000.000000000002,0.000157758861620092,1.5236209564603085,3.7616167438856915e-06,1.0
0.0005526133560714649,0.6236907583289589,43100.0,1.0,0.1,5.0,92880500.0,50.0,4310.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.0005920609093308094,0.6259006168765975,45350.0,1.0,0.1,5.0,102831125.0,50.0,4535.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.0006596089292194242,0.6296846682763269,38500.0,1.0,0.1,5.0,74112500.0,50.0,3850.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.00040491546655409304,0.6154166977941442,41400.0,1.0,0.1,5.0,85698000.0,50.0,4140.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.005234244722089304,0.8488928679801987,118000.0,5.0,0.5,50.0,34810000000.0,55.2342447220893,11800.0,0.1,10000.000000000002,0.00014513117491731862,1.084080388003521,3.6404398066321522e-06,1.0
0.0006671659436648612,0.6301080134926217,39300.0,1.0,0.1,5.0,77224500.0,50.0,3930.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.00535366937882435,0.8519940466313733,193800.0,5.0,0.5,50.0,93896100000.0,55.35366937882435,19380.0,0.1,10000.000000000002,0.00014844249138536796,2.1993177375056483,3.081871914225112e-06,1.0
0.006899938248464006,0.7679699403106937,153600.0,5.0,0.5,50.0,58982400000.0,56.899938248464004,15360.0,0.1,10000.000000000002,0.0001913162639550428,1.0914720755795635,4.90416045773219e-06,1.0
0.0006437208139220019,0.6287946133934535,47550.0,1.0,0.1,5.0,113050125.0,50.0,4755.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.0004447206361896935,0.6176465900711411,42400.0,1.0,0.1,5.0,89888000.0,50.0,4240.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.0060187944370601355,0.8692657867171605,168100.0,5.0,0.5,50.0,70644025000.0,56.01879443706014,16810.0,0.1,10000.000000000002,0.00016688457544791416,1.024674984029225,3.86576009062372e-06,1.0
0.00600720695242191,0.8689648868781882,166400.0,5.0,0.5,50.0,69222400000.0,56.00720695242191,16640.0,0.48511926953769063,10000.000000000002,0.00016656328644650673,1.7701159552143437,3.856597776774259e-06,1.0
0.0004255725290125932,0.6165739098965756,48100.0,1.0,0.1,5.0,115680500.0,50.0,4810.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.005123792978866858,0.8460246948790073,189600.0,5.0,0.5,50.0,89870400000.0,55.12379297886686,18960.0,0.3535683968699577,10000.000000000002,0.00014206865260194224,2.0174825154544713,4.224847531701659e-06,1.0
0.0006025048509500554,0.6264856882372113,49100.0,1.0,0.1,5.0,120540500.0,50.0,4910.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.00607741589038026,0.863860727908243,199700.0,5.0,0.5,50.0,99700225000.0,56.07741589038026,19970.0,0.1,10000.000000000002,0.00016850998672450314,1.2134218371246617,3.9576275824015905e-06,1.0
0.000446652825481099,0.6177548316392097,39700.0,1.0,0.1,5.0,78804500.0,50.0,3970.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.005219405165403675,0.848507519446282,142700.0,5.0,0.5,50.0,50908225000.0,55.21940516540367,14270.0,0.1,10000.000000000002,0.00014471971492425626,1.1491145297093266,3.7851118101861828e-06,1.0
0.005953328797161695,0.8675657973649704,113600.0,5.0,0.5,50.0,32262400000.0,55.953328797161696,11360.0,0.28414225169846763,10000.000000000002,0.00016506939374747153,1.3513167880637988,3.848784586517155e-06,1.0
0.005223172058935386,0.8486053368494979,110700.0,5.0,0.5,50.0,30636225000.0,55.22317205893539,11070.0,0.2530383848287072,10000.000000000002,0.00014482416049626756,1.3016901263949503,3.7668935317109603e-06,1.0
0.0061216380498855996,0.8587052477409796,87700.0,5.0,0.5,50.0,19228225000.0,56.1216380498856,8770.0,0.4746413384161939,10000.000000000002,0.00016973614528359877,0.9270493178175336,4.079938669832549e-06,1.0
0.0005613688358447426,0.6241812417738625,38600.0,1.0,0.1,5.0,74498000.0,50.0,3860.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.0005203302196742302,0.6218822516151713,44550.0,1.0,0.1,5.0,99235125.0,50.0,4455.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.00043481812848836666,0.6170918499293898,49400.0,1.0,0.1,5.0,122018000.0,50.0,4940.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.0002941857606189349,0.6092136011019469,44050.0,1.0,0.1,5.0,97020125.0,50.0,4405.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.00615902658564586,0.8543464408271797,199100.0,5.0,0.5,50.0,99102025000.0,56.15902658564586,19910.0,0.20019440633552527,10000.000000000002,0.0001707728262970839,1.2323908664623298,4.219266337178625e-06,1.0
0.006383848086329571,0.8281364411140422,195400.0,5.0,0.5,50.0,95452900000.0,56.38384808632957,19540.0,0.1,10000.000000000002,0.00017700650666040437,2.0417628725773045,4.103401375939522e-06,1.0
0.006702557527360536,0.790980856205161,177100.0,5.0,0.5,50.0,78411025000.0,56.70255752736054,17710.0,0.520495310262098,10000.000000000002,0.0001858434407530852,1.2879654081861398,5.381352368947871e-06,1.0
0.0004984499726645133,0.6206565165090933,48500.0,1.0,0.1,5.0,117612500.0,50.0,4850.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.005726287604560384,0.8616700693077863,178500.0,5.0,0.5,50.0,79655625000.0,55.72628760456038,17850.0,0.1,10000.000000000002,0.00015877416744714202,1.1314175661971964,4.188878116593783e-06,1.0
0.0005357755083426877,0.6227474992760426,39300.0,1.0,0.1,5.0,77224500.0,50.0,3930.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.006624767435862828,0.8000497320450577,186000.0,5.0,0.5,50.0,86490000000.0,56.62476743586283,18600.0,0.1,10000.000000000002,0.00018368653598928165,1.2423012762922696,4.969906852093052e-06,1.0
0.0006709764471456128,0.6303214785365086,40700.0,1.0,0.1,5.0,82824500.0,50.0,4070.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.005293686605088249,0.8504364344729285,150300.0,5.0,0.5,50.0,56475225000.0,55.29368660508825,15030.0,0.1,10000.000000000002,0.00014677933444691188,1.5958906532826491,3.2310955673658937e-06,1.0
0.005208038638653793,0.848212357366202,126400.0,5.0,0.5,50.0,39942400000.0,55.20803863865379,12640.0,0.1,10000.000000000002,0.0001444045524758943,1.1854044528968513,3.7760069400479684e-06,1.0
0.00044652194290492343,0.6177474995753478,41800.0,1.0,0.1,5.0,87362000.0,50.0,4180.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.000543170578532148,0.6231617723479649,41100.0,1.0,0.1,5.0,84460500.0,50.0,4110.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.006258185961863289,0.8427863043886721,167000.0,5.0,0.5,50.0,69722500000.0,56.25818596186329,16700.0,0.1,10000.000000000002,0.00017352224240935914,0.9831421038993778,4.057104734365297e-06,1.0
0.0005486827628111102,0.6234705658354834,38900.0,1.0,0.1,5.0,75660500.0,50.0,3890.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.005879736614216677,0.865654780721659,149300.0,5.0,0.5,50.0,55726225000.0,55.879736614216675,14930.0,0.5226302709987329,10000.000000000002,0.0001630288854138685,1.014783888816929,3.9134854095705315e-06,1.0
0.0004430830222319211,0.617554850662653,45100.0,1.0,0.1,5.0,101700500.0,50.0,4510.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.000542064391124469,0.6230998035439158,38950.0,1.0,0.1,5.0,75855125.0,50.0,3895.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.0005064652054099215,0.6211055311913806,39800.0,1.0,0.1,5.0,79202000.0,50.0,3980.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.0003364446268273911,0.6115809498723589,39200.0,1.0,0.1,5.0,76832000.0,50.0,3920.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.0055546925933981275,0.8572141487314764,192900.0,5.0,0.5,50.0,93026025000.0,55.55469259339813,19290.0,0.1,10000.000000000002,0.00015401631088861488,1.31120458611819,3.3405915994952004e-06,1.0
0.0005033553059146863,0.6209313141002303,39100.0,1.0,0.1,5.0,76440500.0,50.0,3910.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.0003985355910893837,0.615059296100917,39350.0,1.0,0.1,5.0,77421125.0,50.0,3935.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.0005477634391009885,0.6234190651671022,43900.0,1.0,0.1,5.0,96360500.0,50.0,4390.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.0005865545633532452,0.6255921504517024,46800.0,1.0,0.1,5.0,109512000.0,50.0,4680.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.0004457343430819393,0.6177033781012099,40700.0,1.0,0.1,5.0,82824500.0,50.0,4070.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.005287218378433286,0.8502684697748357,131200.0,5.0,0.5,50.0,43033600000.0,55.28721837843329,13120.0,0.3192666968743399,10000.000000000002,0.00014659998835518163,0.9530696779794039,3.242916520205738e-06,1.0
0.006605037187561664,0.8023499115240711,166200.0,5.0,0.5,50.0,69056100000.0,56.60503718756166,16620.0,0.1,10000.000000000002,0.00018313947060174371,1.8099783393364177,4.871463061834579e-06,1.0
0.005606290927126513,0.858554036618696,191000.0,5.0,0.5,50.0,91202500000.0,55.606290927126516,19100.0,0.4509795465419236,10000.000000000002,0.0001554469904222205,1.6563491220597402,3.154100203728999e-06,1.0
0.0004830508029192796,0.6197938524380338,40850.0,1.0,0.1,5.0,83436125.0,50.0,4085.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.0004043507158232182,0.6153850603635105,40400.0,1.0,0.1,5.0,81608000.0,50.0,4040.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.006026537369576905,0.8694668525412119,120800.0,5.0,0.5,50.0,36481600000.0,56.02653736957691,12080.0,0.1,10000.000000000002,0.0001670992656187275,1.5443348609928935,3.873477578980426e-06,1.0
0.0003815802203363402,0.6141094533884766,44950.0,1.0,0.1,5.0,101025125.0,50.0,4495.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.006571423792282686,0.8062686073691763,153700.0,5.0,0.5,50.0,59059225000.0,56.57142379228269,15370.0,0.1,10000.000000000002,0.00018220746382544394,1.2920372421119632,4.712379094776002e-06,1.0
0.00042745190564767537,0.6166791928907822,40450.0,1.0,0.1,5.0,81810125.0,50.0,4045.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.0058953408566906245,0.8660599863546576,180300.0,5.0,0.5,50.0,81270225000.0,55.89534085669062,18030.0,0.1,10000.000000000002,0.00016346154803554183,1.977826454280099,3.893949576277457e-06,1.0
0.005804337266614698,0.8636968362444601,194600.0,5.0,0.5,50.0,94672900000.0,55.804337266614695,19460.0,0.5477773259696428,10000.000000000002,0.00016093826938682373,1.9110965320911328,4.037032451732411e-06,1.0
0.00044769160033053404,0.6178130239804432,37850.0,1.0,0.1,5.0,71631125.0,50.0,3785.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.0006110497279091577,0.6269643736771536,38700.0,1.0,0.1,5.0,74884500.0,50.0,3870.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.006670683768317655,0.7946967428656001,181600.0,5.0,0.5,50.0,82446400000.0,56.67068376831766,18160.0,0.11281736480430168,10000.000000000002,0.00018495966929329798,1.1513619359907827,5.211453682331044e-06,1.0
0.0004958331685983494,0.6205099227065555,38850.0,1.0,0.1,5.0,75466125.0,50.0,3885.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.0006464564360497964,0.6289478634037263,45150.0,1.0,0.1,5.0,101926125.0,50.0,4515.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.0005713073232286535,0.6247379975034646,38550.0,1.0,0.1,5.0,74305125.0,50.0,3855.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.00041578422906229804,0.6160255676921856,40700.0,1.0,0.1,5.0,82824500.0,50.0,4070.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.005914747731415646,0.8665639374417164,184200.0,5.0,0.5,50.0,84824100000.0,55.914747731415645,18420.0,0.1,10000.000000000002,0.00016399964716537987,1.6894467287987984,3.873631716330879e-06,1.0
0.0006298193911696611,0.6280158533600586,41150.0,1.0,0.1,5.0,84666125.0,50.0,4115.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.0006201920252998812,0.6274765267098428,48950.0,1.0,0.1,5.0,119805125.0,50.0,4895.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.0051789047634896385,0.8474558188576969,168000.0,5.0,0.5,50.0,70560000000.0,55.17890476348964,16800.0,0.1,10000.000000000002,0.00014359675044198775,2.115220754336744,3.385220140773512e-06,1.0
0.005392908909167276,0.8530130053381301,166800.0,5.0,0.5,50.0,69555600000.0,55.392908909167275,16680.0,0.1,10000.000000000002,0.00014953049537529218,1.1068084935623625,2.9642583622251084e-06,1.0
0.0057136963905008355,0.8613431049664069,122000.0,5.0,0.5,50.0,37210000000.0,55.713696390500836,12200.0,0.1,10000.000000000002,0.00015842504779624267,0.9810544968861193,4.193583148214171e-06,1.0
0.005078555517739075,0.8448499839565046,162100.0,5.0,0.5,50.0,65691025000.0,55.078555517739076,16210.0,0.49449927623434425,10000.000000000002,0.00014081434252812306,1.9039536169923932,3.6849740134804396e-06,1.0
0.005241307726240428,0.8490762776569393,179900.0,5.0,0.5,50.0,80910025000.0,55.24130772624043,17990.0,0.5487178672143065,10000.000000000002,0.00014532701254916884,1.7850615874065854,3.490562640851534e-06,1.0
0.005144900674387549,0.8465728122989258,170200.0,5.0,0.5,50.0,72420100000.0,55.14490067438755,17020.0,0.1,10000.000000000002,0.0001426539108031469,1.534634759026932,3.918421383223777e-06,1.0
0.005844311593917507,0.8647348759074216,148300.0,5.0,0.5,50.0,54982225000.0,55.84431159391751,14830.0,0.1,10000.000000000002,0.0001620466472705522,1.3895055281015407,3.966542825102788e-06,1.0
0.0004567259471344602,0.6183191296031605,43400.0,1.0,0.1,5.0,94178000.0,50.0,4340.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.005976405362332338,0.8681650417187425,145700.0,5.0,0.5,50.0,53071225000.0,55.976405362332336,14570.0,0.3330554313595489,10000.000000000002,0.0001657092432757402,1.0461445913207406,3.845477433221146e-06,1.0
0.0006604700151539231,0.6297329064547531,41250.0,1.0,0.1,5.0,85078125.0,50.0,4125.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.0005517027644824757,0.6236397468354676,42400.0,1.0,0.1,5.0,89888000.0,50.0,4240.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.0005079065454426509,0.621186275301679,44950.0,1.0,0.1,5.0,101025125.0,50.0,4495.0,1.0,0.0,0.0,0.9182958340544889,0.0,0.0
0.005832392139127764,0.8644253555810657,164200.0,5.0,0.5,50.0,67404100000.0,55.83239213912776,16420.0,0.5887940977279043,10000.000000000002,0.00016171615365211112,1.9944080615858124,3.986601630687203e-06,1.0
0.00021746415889685656,0.6049156441098008,47700.0,1.0,0.1,5.0,113764500.0,50.0,4770.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
0.006133961634276448,0.8572685473259096,121000.0,5.0,0.5,50.0,36602500000.0,56.133961634276446,12100.0,0.3193973310892283,10000.000000000002,0.00017007784430166125,1.1413281342155945,4.122268676302193e-06,1.0
0.0004442224637481237,0.6176186823674373,37650.0,1.0,0.1,5.0,70876125.0,50.0,3765.0,1.0,0.0,0.0,0.9182958340544888,0.0,0.0
